ideGeracaoFonte,nomFonteGeracao,mdaEnergiaDespachadaGWh,mesReferencia,anoReferencia,dthProcessamento
1696,Eolicas,402.0000000000,2,2014,
1697,Biomassas,8.0000000000,2,2014,
1698,Nuclear,1328.0000000000,2,2014,
1699,Residuos Processos Industriais,317.0000000000,2,2014,
1700,Energia produzida fora do SIN,939.7302740000,2,2014,
1701,Hidreletricas exclusive Itaipu,29005.0000000000,3,2014,
1702,Itaipu,6607.0000000000,3,2014,
1703,Oleo Diesel / Combustivel,1428.0000000000,3,2014,
1704,Gas Natural,6454.0000000000,3,2014,
1705,Carvao,1252.0000000000,3,2014,
1706,Eolicas,391.0000000000,3,2014,
1707,Biomassas,9.0000000000,3,2014,
1708,Nuclear,1417.0000000000,3,2014,
1709,Residuos Processos Industriais,414.0000000000,3,2014,
1710,Energia produzida fora do SIN,1027.2771700000,3,2014,
1711,Hidreletricas exclusive Itaipu,26681.0000000000,4,2014,
1712,Itaipu,6737.0000000000,4,2014,
1713,Oleo Diesel / Combustivel,1728.0000000000,4,2014,
1714,Gas Natural,6003.0000000000,4,2014,
1715,Carvao,1485.0000000000,4,2014,
1716,Eolicas,307.4500000000,4,2014,
1717,Biomassas,37.0000000000,4,2014,
1718,Nuclear,982.0000000000,4,2014,
1719,Residuos Processos Industriais,433.0000000000,4,2014,
1720,Energia produzida fora do SIN,1019.1337530000,4,2014,
1721,Hidreletricas exclusive Itaipu,25280.0000000000,5,2014,
1722,Itaipu,6716.0000000000,5,2014,
1723,Oleo Diesel / Combustivel,1679.0000000000,5,2014,
1724,Gas Natural,6522.0000000000,5,2014,
1725,Carvao,1503.0000000000,5,2014,
1726,Eolicas,296.0000000000,5,2014,
1727,Biomassas,78.0000000000,5,2014,
1728,Nuclear,1398.0000000000,5,2014,
1729,Residuos Processos Industriais,373.0000000000,5,2014,
1730,Energia produzida fora do SIN,1045.2825260000,5,2014,
1731,Hidreletricas exclusive Itaipu,23568.0000000000,6,2014,
1732,Itaipu,6379.0000000000,6,2014,
1733,Oleo Diesel / Combustivel,1392.0000000000,6,2014,
1734,Gas Natural,5751.0000000000,6,2014,
1735,Carvao,1421.0000000000,6,2014,
1736,Eolicas,508.8200000000,6,2014,
1737,Biomassas,93.0000000000,6,2014,
1738,Nuclear,1391.0000000000,6,2014,
1739,Residuos Processos Industriais,451.0000000000,6,2014,
1740,Energia produzida fora do SIN,1015.4853890000,6,2014,
1741,Hidreletricas exclusive Itaipu,24355.4724000000,7,2014,
1742,Itaipu,6695.7247200000,7,2014,
1743,Oleo Diesel / Combustivel,1725.2318400000,7,2014,
1744,Gas Natural,6158.8840800000,7,2014,
1745,Carvao,664.8904800000,7,2014,
1746,Eolicas,598.5331200000,7,2014,
1747,Biomassas,82.7104800000,7,2014,
1748,Nuclear,928.9584000000,7,2014,
1749,Residuos Processos Industriais,655.5000000000,7,2014,
1750,Energia produzida fora do SIN,1126.0400490000,7,2014,
1751,Hidreletricas exclusive Itaipu,23891.2089600000,8,2014,
1752,Itaipu,6292.0080000000,8,2014,
1753,Oleo Diesel / Combustivel,2392.5403200000,8,2014,
1754,Gas Natural,6432.3189600000,8,2014,
1755,Carvao,503.2788000000,8,2014,
1756,Eolicas,728.8372800000,8,2014,
1757,Biomassas,112.7383200000,8,2014,
1758,Nuclear,629.3124000000,8,2014,
1759,Residuos Processos Industriais,692.5300000000,8,2014,
1760,Energia produzida fora do SIN,962.1262370000,8,2014,
1761,Hidreletricas exclusive Itaipu,25487.0568000000,9,2014,
1762,Itaipu,5437.0224000000,9,2014,
1763,Oleo Diesel / Combustivel,2368.3752000000,9,2014,
1764,Gas Natural,5382.0000000000,9,2014,
1765,Carvao,497.0592000000,9,2014,
1766,Eolicas,744.6960000000,9,2014,
1767,Biomassas,80.4960000000,9,2014,
1768,Nuclear,1452.9600000000,9,2014,
1769,Residuos Processos Industriais,642.2600000000,9,2014,
1770,Energia produzida fora do SIN,1079.2991700000,9,2014,
1771,Hidreletricas exclusive Itaipu,25628.0000000000,10,2014,
1772,Itaipu,6661.0000000000,10,2014,
1773,Oleo Diesel / Combustivel,2432.0000000000,10,2014,
1774,Gas Natural,6134.0000000000,10,2014,
1775,Carvao,1368.0000000000,10,2014,
1776,Eolicas,808.0000000000,10,2014,
1777,Biomassas,89.0000000000,10,2014,
1778,Nuclear,1496.0000000000,10,2014,
1779,Residuos Processos Industriais,460.0000000000,10,2014,
1780,Energia produzida fora do SIN,1110.8179650000,10,2014,
1781,Hidreletricas exclusive Itaipu,25325.0000000000,11,2014,
1782,Itaipu,5699.0000000000,11,2014,
1783,Oleo Diesel / Combustivel,2352.0000000000,11,2014,
1784,Gas Natural,6128.0000000000,11,2014,
1785,Carvao,1481.0000000000,11,2014,
1786,Eolicas,668.0000000000,11,2014,
1787,Biomassas,69.0000000000,11,2014,
1788,Nuclear,1398.0000000000,11,2014,
1789,Residuos Processos Industriais,416.0000000000,11,2014,
1790,Energia produzida fora do SIN,1040.9376690000,11,2014,
1791,Hidreletricas exclusive Itaipu,25640.0000000000,12,2014,
1792,Itaipu,5964.0000000000,12,2014,
1793,Oleo Diesel / Combustivel,2224.0000000000,12,2014,
1794,Gas Natural,6503.0000000000,12,2014,
1795,Carvao,1611.0000000000,12,2014,
1796,Eolicas,671.0000000000,12,2014,
1797,Biomassas,57.0000000000,12,2014,
1798,Nuclear,1492.0000000000,12,2014,
1799,Residuos Processos Industriais,521.0000000000,12,2014,
1800,Energia produzida fora do SIN,1038.0084190000,12,2014,
1801,Hidreletricas exclusive Itaipu,29740.4515960000,1,2015,
1802,Itaipu,6414.2120070000,1,2015,
1803,Oleo Diesel / Combustivel,2290.6608720000,1,2015,
1804,Gas Natural,6222.7258300000,1,2015,
1805,Carvao,1742.3475258010,1,2015,
1806,Eolicas,1356.7401132521,1,2015,
1807,Biomassas,108.8276970000,1,2015,
1808,Nuclear,1449.9261840000,1,2015,
1809,Residuos Processos Industriais,515.1989260000,1,2015,
1810,Energia produzida fora do SIN,1014.2650880000,1,2015,
1811,Hidreletricas exclusive Itaipu,26052.0715524532,2,2015,
1812,Itaipu,5780.0472162619,2,2015,
1813,Oleo Diesel / Combustivel,2251.0884850539,2,2015,
1814,Gas Natural,5852.3348331200,2,2015,
1815,Carvao,1425.7828595645,2,2015,
1816,Eolicas,1095.4036758395,2,2015,
1817,Biomassas,103.1714316900,2,2015,
1818,Nuclear,1145.8447134419,2,2015,
1819,Residuos Processos Industriais,450.9882763095,2,2015,
1820,Energia produzida fora do SIN,913.2565000000,2,2015,
1821,Hidreletricas exclusive Itaipu,27565.3458364731,3,2015,
1822,Itaipu,7050.0789880000,3,2015,
1823,Oleo Diesel / Combustivel,2463.5784533820,3,2015,
1824,Gas Natural,6601.5487170000,3,2015,
1825,Carvao,1637.7556603337,3,2015,
1826,Eolicas,1026.4887637075,3,2015,
1827,Biomassas,152.2885349325,3,2015,
1828,Nuclear,1313.7139060000,3,2015,
1829,Residuos Processos Industriais,369.1156260000,3,2015,
1830,Energia produzida fora do SIN,975.4490130000,3,2015,
1831,Hidreletricas exclusive Itaipu,25595.7912000000,4,2015,
1832,Itaipu,5952.4632000000,4,2015,
1833,Oleo Diesel / Combustivel,1787.9848350000,4,2015,
1834,Gas Natural,6153.8446330000,4,2015,
1835,Carvao,1456.5871730000,4,2015,
1836,Eolicas,882.4948934682,4,2015,
1837,Biomassas,407.6737632407,4,2015,
1838,Nuclear,1441.9264930000,4,2015,
1839,Residuos Processos Industriais,428.0318310000,4,2015,
1840,Energia produzida fora do SIN,928.3094510000,4,2015,
1841,Hidreletricas exclusive Itaipu,24419.3076000000,5,2015,
1842,Itaipu,6208.4121600000,5,2015,
1843,Oleo Diesel / Combustivel,1553.3720130000,5,2015,
1844,Gas Natural,5851.3473520000,5,2015,
1845,Carvao,1312.8090160000,5,2015,
1846,Eolicas,1406.1218227799,5,2015,
1847,Biomassas,548.8384687000,5,2015,
1848,Nuclear,1119.6779920000,5,2015,
1849,Residuos Processos Industriais,513.2396850000,5,2015,
1850,Energia produzida fora do SIN,251.5958330000,5,2015,
1851,Hidreletricas exclusive Itaipu,22077.9432000000,6,2015,
1852,Itaipu,5886.6624000000,6,2015,
1853,Oleo Diesel / Combustivel,1908.7620830000,6,2015,
1854,Gas Natural,5781.1979630000,6,2015,
1855,Carvao,1429.6275650000,6,2015,
1856,Eolicas,1534.5702269130,6,2015,
1857,Biomassas,616.0382990000,6,2015,
1858,Nuclear,983.8991630000,6,2015,
1859,Residuos Processos Industriais,484.3512860000,6,2015,
1860,Energia produzida fora do SIN,275.9681630000,6,2015,
1861,Hidreletricas exclusive Itaipu,22871.2562690000,7,2015,
1862,Itaipu,7149.8483870000,7,2015,
1863,Oleo Diesel / Combustivel,1403.8951770000,7,2015,
1864,Gas Natural,5060.9705700000,7,2015,
1865,Carvao,1570.6205650000,7,2015,
1866,Eolicas,1773.5173447661,7,2015,
1867,Biomassas,710.2646318000,7,2015,
1868,Nuclear,1357.8101040000,7,2015,
1869,Residuos Processos Industriais,603.6944310000,7,2015,
1870,Energia produzida fora do SIN,280.3515880000,7,2015,
1871,Hidreletricas exclusive Itaipu,23594.6345540000,8,2015,
1872,Itaipu,6328.6352150000,8,2015,
1873,Oleo Diesel / Combustivel,1300.6274366000,8,2015,
1874,Gas Natural,5347.9262790260,8,2015,
1875,Carvao,1458.2102250000,8,2015,
1876,Eolicas,2357.4632245164,8,2015,
1877,Biomassas,856.0277241000,8,2015,
1878,Nuclear,1357.8074240000,8,2015,
1879,Residuos Processos Industriais,622.8260750000,8,2015,
1880,Energia produzida fora do SIN,242.1130990000,8,2015,
1881,Hidreletricas exclusive Itaipu,24103.5467540000,9,2015,
1882,Itaipu,6011.3833680000,9,2015,
1883,Oleo Diesel / Combustivel,1276.2521760000,9,2015,
1884,Gas Natural,5921.0659920000,9,2015,
1885,Carvao,1475.9563300000,9,2015,
1886,Eolicas,2036.6839045487,9,2015,
1887,Biomassas,790.0113190000,9,2015,
1888,Nuclear,1135.0743850000,9,2015,
1889,Residuos Processos Industriais,584.0113940000,9,2015,
1890,Energia produzida fora do SIN,253.2422260000,9,2015,
1891,Hidreletricas exclusive Itaipu,25593.3070612153,10,2015,
1892,Itaipu,7357.4396465748,10,2015,
1893,Oleo Diesel / Combustivel,1456.5791209363,10,2015,
1894,Gas Natural,5765.9069015708,10,2015,
1895,Carvao,1529.3474288678,10,2015,
1896,Eolicas,2288.0925919790,10,2015,
1897,Biomassas,794.6948723504,10,2015,
1898,Nuclear,513.9238705088,10,2015,
1899,Residuos Processos Industriais,647.9873171836,10,2015,
1900,Energia produzida fora do SIN,260.3540730000,10,2015,
1901,Hidreletricas exclusive Itaipu,24621.6160100000,11,2015,
1902,Itaipu,7039.4474870000,11,2015,
1903,Oleo Diesel / Combustivel,1424.9152410000,11,2015,
1904,Gas Natural,5405.5823580000,11,2015,
1905,Carvao,1388.3205590000,11,2015,
1906,Eolicas,1937.8174295918,11,2015,
1907,Biomassas,668.9045897000,11,2015,
1908,Nuclear,1424.5752710000,11,2015,
1909,Residuos Processos Industriais,624.9325420000,11,2015,
1910,Energia produzida fora do SIN,233.8998640000,11,2015,
1911,Hidreletricas exclusive Itaipu,26378.8271640000,12,2015,
1912,Itaipu,6885.2130250000,12,2015,
1913,Oleo Diesel / Combustivel,1208.9952050000,12,2015,
1914,Gas Natural,5443.8096300000,12,2015,
1915,Carvao,1501.2307650000,12,2015,
1916,Eolicas,2055.5674632187,12,2015,
1917,Biomassas,474.6991610000,12,2015,
1918,Nuclear,1489.9759530000,12,2015,
1919,Residuos Processos Industriais,629.7071560000,12,2015,
1920,Energia produzida fora do SIN,247.0976490000,12,2015,
1921,Hidreletricas exclusive Itaipu,27889.0847848889,1,2016,
1922,Itaipu,7306.0679450000,1,2016,
1923,Oleo Diesel / Combustivel,1170.1685790000,1,2016,
1924,Gas Natural,5096.3112550000,1,2016,
1925,Carvao,1274.0466680000,1,2016,
1926,Eolicas,1283.2902247281,1,2016,
1927,Biomassas,222.2584084118,1,2016,
1928,Nuclear,1490.6384910000,1,2016,
1929,Residuos Processos Industriais,570.6612830000,1,2016,
1930,Energia produzida fora do SIN,238.8041660000,1,2016,
1931,Hidreletricas exclusive Itaipu,27405.5177894745,2,2016,
1932,Itaipu,7390.6562217485,2,2016,
1933,Oleo Diesel / Combustivel,766.3762711166,2,2016,
1934,Gas Natural,3897.2266270833,2,2016,
1935,Carvao,1235.9219027744,2,2016,
1936,Eolicas,1713.1261007672,2,2016,
1937,Biomassas,237.7628443060,2,2016,
1938,Nuclear,1340.8212127844,2,2016,
1939,Residuos Processos Industriais,542.7335997787,2,2016,
1940,Energia produzida fora do SIN,223.3702820000,2,2016,
1941,Hidreletricas exclusive Itaipu,30921.1270840000,3,2016,
1942,Itaipu,7473.6222260000,3,2016,
1943,Oleo Diesel / Combustivel,533.3786870000,3,2016,
1944,Gas Natural,3280.4468920000,3,2016,
1945,Carvao,1495.7104260000,3,2016,
1946,Eolicas,1905.6947420000,3,2016,
1947,Biomassas,370.2008400000,3,2016,
1948,Nuclear,1485.5866460000,3,2016,
1949,Residuos Processos Industriais,605.1581500000,3,2016,
1950,Energia produzida fora do SIN,238.3547220000,3,2016,
1951,Hidreletricas exclusive Itaipu,28218.5329346680,4,2016,
1952,Itaipu,7719.9662450000,4,2016,
1953,Oleo Diesel / Combustivel,783.9619306153,4,2016,
1954,Gas Natural,3429.1511449700,4,2016,
1955,Carvao,1419.7766960000,4,2016,
1956,Eolicas,2274.4604925000,4,2016,
1957,Biomassas,688.2212700000,4,2016,
1958,Nuclear,1427.6547870000,4,2016,
1959,Residuos Processos Industriais,625.0310465000,4,2016,
1960,Energia produzida fora do SIN,230.0786010000,4,2016,
1961,Hidreletricas exclusive Itaipu,26240.9902170000,5,2016,
1962,Itaipu,7882.4017690000,5,2016,
1963,Oleo Diesel / Combustivel,535.8533774000,5,2016,
1964,Gas Natural,2703.4840710000,5,2016,
1965,Carvao,1331.8875670000,5,2016,
1966,Eolicas,2215.3455600000,5,2016,
1967,Biomassas,766.0323700000,5,2016,
1968,Nuclear,1495.3258850000,5,2016,
1969,Residuos Processos Industriais,710.7070330000,5,2016,
1970,Energia produzida fora do SIN,227.8196480000,5,2016,
1971,Hidreletricas exclusive Itaipu,24333.1232320000,6,2016,
1972,Itaipu,7762.4385370000,6,2016,
1973,Oleo Diesel / Combustivel,463.7599970000,6,2016,
1974,Gas Natural,2941.8129570000,6,2016,
1975,Carvao,1586.4645270000,6,2016,
1976,Eolicas,2451.8453110000,6,2016,
1977,Biomassas,796.0788230000,6,2016,
1978,Nuclear,1249.1141160000,6,2016,
1979,Residuos Processos Industriais,638.2310630000,6,2016,
1980,Energia produzida fora do SIN,219.8094850000,6,2016,
1981,Hidreletricas exclusive Itaipu,24724.3867260000,7,2016,
1982,Itaipu,7956.5358490000,7,2016,
1983,Oleo Diesel / Combustivel,388.8206910000,7,2016,
1984,Gas Natural,2855.0443530000,7,2016,
1985,Carvao,1358.7926310000,7,2016,
1986,Eolicas,3070.0836750000,7,2016,
1987,Biomassas,896.3460610000,7,2016,
1988,Nuclear,1143.7456550000,7,2016,
1989,Residuos Processos Industriais,751.0328068888,7,2016,
1990,Energia produzida fora do SIN,232.7049590000,7,2016,
1991,Hidreletricas exclusive Itaipu,24689.2133230000,8,2016,
1992,Itaipu,7649.0206920000,8,2016,
1993,Oleo Diesel / Combustivel,551.2213400000,8,2016,
1994,Gas Natural,3685.9526930000,8,2016,
1995,Carvao,1279.8122460000,8,2016,
1996,Eolicas,3143.6259940000,8,2016,
1997,Biomassas,851.6937900000,8,2016,
1998,Nuclear,1480.7259520000,8,2016,
1999,Residuos Processos Industriais,816.7628350000,8,2016,
2000,Energia produzida fora do SIN,247.7098870000,8,2016,
2001,Hidreletricas exclusive Itaipu,23240.3928170000,9,2016,
2002,Itaipu,7498.0026770000,9,2016,
2003,Oleo Diesel / Combustivel,680.0277780000,9,2016,
2004,Gas Natural,4018.5337190000,9,2016,
2005,Carvao,1192.6226310000,9,2016,
2006,Eolicas,3239.5873513333,9,2016,
2007,Biomassas,858.4704750000,9,2016,
2008,Nuclear,1453.4309060000,9,2016,
2009,Residuos Processos Industriais,871.5981450000,9,2016,
2010,Energia produzida fora do SIN,251.8868770000,9,2016,
2011,Hidreletricas exclusive Itaipu,24498.8907185904,10,2016,
2012,Itaipu,7467.2265143675,10,2016,
2013,Oleo Diesel / Combustivel,779.0466909815,10,2016,
2014,Gas Natural,4467.3478401137,10,2016,
2015,Carvao,1026.2236256891,10,2016,
2016,Eolicas,3378.6374524603,10,2016,
2017,Biomassas,786.8812551893,10,2016,
2018,Nuclear,1495.2398719718,10,2016,
2019,Residuos Processos Industriais,789.7481827666,10,2016,
2020,Energia produzida fora do SIN,255.8396710000,10,2016,
2021,Hidreletricas exclusive Itaipu,24591.0312520000,11,2016,
2022,Itaipu,7269.6091540000,11,2016,
2023,Oleo Diesel / Combustivel,658.6181719000,11,2016,
2024,Gas Natural,4577.6366730000,11,2016,
2025,Carvao,1320.5594570000,11,2016,
2026,Eolicas,3070.1741160000,11,2016,
2027,Biomassas,652.8016166000,11,2016,
2028,Nuclear,864.5156820000,11,2016,
2029,Residuos Processos Industriais,857.5499950000,11,2016,
2030,Energia produzida fora do SIN,193.1710000000,11,2016,
2031,Hidreletricas exclusive Itaipu,28551.3887710000,12,2016,
2032,Itaipu,7700.5844060000,12,2016,
2033,Oleo Diesel / Combustivel,525.8575390000,12,2016,
2034,Gas Natural,3382.2189525666,12,2016,
2035,Carvao,1084.5690260000,12,2016,
2036,Eolicas,2684.7946124980,12,2016,
2037,Biomassas,409.4167059962,12,2016,
2038,Nuclear,881.8501830000,12,2016,
2039,Residuos Processos Industriais,853.6330740000,12,2016,
2040,Energia produzida fora do SIN,143.3383990000,12,2016,
2041,Hidreletricas exclusive Itaipu,32273.1053300000,1,2017,
2042,Itaipu,7423.9940020000,1,2017,
2043,Oleo Diesel / Combustivel,377.9727590000,1,2017,
2044,Gas Natural,3289.3682710000,1,2017,
2045,Carvao,885.2287390000,1,2017,
2046,Eolicas,2606.0586240000,1,2017,
2047,Biomassas,325.1873320000,1,2017,
2048,Nuclear,1440.3333590000,1,2017,
2049,Residuos Processos Industriais,865.1047723901,1,2017,
2050,Energia produzida fora do SIN,221.3992930000,1,2017,
2051,Hidreletricas exclusive Itaipu,30664.6180434152,2,2017,
2052,Itaipu,7060.5369225580,2,2017,
2053,Oleo Diesel / Combustivel,291.9747211781,2,2017,
2054,Gas Natural,2780.5068469166,2,2017,
2055,Carvao,905.7877786592,2,2017,
2056,Eolicas,2028.1431186145,2,2017,
2057,Biomassas,267.7027071964,2,2017,
2058,Nuclear,1199.8026286503,2,2017,
2059,Residuos Processos Industriais,722.6418059702,2,2017,
2060,Energia produzida fora do SIN,169.4906190000,2,2017,
2061,Hidreletricas exclusive Itaipu,32624.6565190000,3,2017,
2062,Itaipu,7374.9151590000,3,2017,
2063,Oleo Diesel / Combustivel,657.9626120000,3,2017,
2064,Gas Natural,3637.5028240000,3,2017,
2065,Carvao,1255.5309590000,3,2017,
2066,Eolicas,1903.7965880000,3,2017,
2067,Biomassas,392.8540630000,3,2017,
2068,Nuclear,1321.1516710000,3,2017,
2069,Residuos Processos Industriais,800.5555070000,3,2017,
2070,Energia produzida fora do SIN,221.4676260000,3,2017,
2071,Hidreletricas exclusive Itaipu,27038.1010960000,4,2017,
2072,Itaipu,6301.6139760000,4,2017,
2073,Oleo Diesel / Combustivel,368.5311900000,4,2017,
2074,Gas Natural,4243.5854260000,4,2017,
2075,Carvao,1166.8090800000,4,2017,
2076,Eolicas,2442.8433600000,4,2017,
2077,Biomassas,629.7527280000,4,2017,
2078,Nuclear,1438.7209200000,4,2017,
2079,Residuos Processos Industriais,914.5697260000,4,2017,
2080,Energia produzida fora do SIN,216.0822080000,4,2017,
2081,Hidreletricas exclusive Itaipu,26498.2214410000,5,2017,
2082,Itaipu,6808.3172600000,5,2017,
2083,Oleo Diesel / Combustivel,436.6102870000,5,2017,
2084,Gas Natural,4252.2087389000,5,2017,
2085,Carvao,1271.7832540000,5,2017,
2086,Eolicas,2617.8652400000,5,2017,
2087,Biomassas,788.2130290000,5,2017,
2088,Nuclear,1417.3313570000,5,2017,
2089,Residuos Processos Industriais,934.0966070000,5,2017,
2090,Energia produzida fora do SIN,238.4864260000,5,2017,
2091,Hidreletricas exclusive Itaipu,25552.9693680000,6,2017,
2092,Itaipu,6527.2556640000,6,2017,
2093,Oleo Diesel / Combustivel,389.9407150000,6,2017,
2094,Gas Natural,3134.4708160000,6,2017,
2095,Carvao,1041.5064140000,6,2017,
2096,Eolicas,3192.3658570000,6,2017,
2097,Biomassas,916.9820250000,6,2017,
2098,Nuclear,1258.7823370000,6,2017,
2099,Residuos Processos Industriais,841.3034330000,6,2017,
2100,Energia produzida fora do SIN,218.1060870000,6,2017,
2101,Hidreletricas exclusive Itaipu,22596.5759900000,7,2017,
2102,Itaipu,6485.0484750000,7,2017,
2103,Oleo Diesel / Combustivel,445.7594170000,7,2017,
2104,Gas Natural,4804.2695560000,7,2017,
2105,Carvao,1186.3442600000,7,2017,
2106,Eolicas,3931.8447940000,7,2017,
2107,Solar Fotovoltaica,38.9363460000,7,2017,
2108,Biomassas,1139.1639840000,7,2017,
2109,Nuclear,1423.3632960000,7,2017,
2110,Residuos Processos Industriais,878.4390870000,7,2017,
2111,Energia produzida fora do SIN,225.0142780000,7,2017,
2112,Hidreletricas exclusive Itaipu,21932.5599630000,8,2017,
2113,Itaipu,6135.7787630000,8,2017,
2114,Oleo Diesel / Combustivel,1524.1322549000,8,2017,
2115,Gas Natural,5916.1416490000,8,2017,
2116,Carvao,1365.8537740000,8,2017,
2117,Eolicas,4171.5592460000,8,2017,
2118,Solar Fotovoltaica,51.6444750000,8,2017,
2119,Biomassas,1032.4250460000,8,2017,
2120,Nuclear,1278.4832570000,8,2017,
2121,Residuos Processos Industriais,861.1725470000,8,2017,
2122,Energia produzida fora do SIN,261.3263640000,8,2017,
2123,Hidreletricas exclusive Itaipu,21911.5782560000,9,2017,
2124,Itaipu,5962.7520610000,9,2017,
2125,Oleo Diesel / Combustivel,1549.6694088000,9,2017,
2126,Gas Natural,5574.3738110000,9,2017,
2127,Carvao,1281.5595240000,9,2017,
2128,Eolicas,4790.5585020000,9,2017,
2129,Solar Fotovoltaica,65.5980390000,9,2017,
2130,Biomassas,1094.2937220000,9,2017,
2131,Nuclear,979.6701990000,9,2017,
2132,Residuos Processos Industriais,920.5214900000,9,2017,
2133,Energia produzida fora do SIN,239.1936520000,9,2017,
2134,Hidreletricas exclusive Itaipu,22113.2576127858,10,2017,
2135,Itaipu,7116.9283108447,10,2017,
2136,Oleo Diesel / Combustivel,1751.4719768492,10,2017,
2137,Gas Natural,5982.4974868155,10,2017,
2138,Carvao,1601.2214378232,10,2017,
2139,Eolicas,4664.4651391191,10,2017,
2140,Solar Fotovoltaica,135.5859407748,10,2017,
2141,Biomassas,998.7177303019,10,2017,
2142,Nuclear,1185.8170214281,10,2017,
2143,Residuos Processos Industriais,934.2523499797,10,2017,
2144,Energia produzida fora do SIN,264.4205200000,10,2017,
2145,Hidreletricas exclusive Itaipu,22008.5918630000,11,2017,
2146,Itaipu,7610.3511600000,11,2017,
2147,Oleo Diesel / Combustivel,1132.3501800000,11,2017,
2148,Gas Natural,5441.3533580000,11,2017,
2149,Carvao,1545.0408480000,11,2017,
2150,Eolicas,3764.8584970000,11,2017,
2151,Solar Fotovoltaica,110.1378790000,11,2017,
2152,Biomassas,865.4636970000,11,2017,
2153,Nuclear,1443.0884940000,11,2017,
2154,Residuos Processos Industriais,897.7229900000,11,2017,
2155,Energia produzida fora do SIN,258.4954610000,11,2017,
2156,Hidreletricas exclusive Itaipu,26510.8247410000,12,2017,
2157,Itaipu,7725.7745280000,12,2017,
2158,Oleo Diesel / Combustivel,327.9964279650,12,2017,
2159,Gas Natural,5028.5970820000,12,2017,
2160,Carvao,1444.1624820000,12,2017,
2161,Eolicas,3454.7825330000,12,2017,
2162,Solar Fotovoltaica,122.3163720000,12,2017,
2163,Biomassas,575.5583550000,12,2017,
2164,Nuclear,1346.0684940000,12,2017,
2165,Residuos Processos Industriais,913.0561590000,12,2017,
2166,Energia produzida fora do SIN,246.1317170000,12,2017,
2167,Hidreletricas exclusive Itaipu,30233.0000000000,1,2018,
2168,Itaipu,8103.0000000000,1,2018,
2169,Oleo Diesel / Combustivel,393.0000000000,1,2018,
2170,Gas Natural,3666.0000000000,1,2018,
2171,Carvao,1038.0000000000,1,2018,
2172,Eolicas,3268.0000000000,1,2018,
2173,Solar Fotovoltaica,161.1901190000,1,2018,
2174,Biomassas,296.0000000000,1,2018,
2175,Nuclear,1400.0000000000,1,2018,
2176,Residuos Processos Industriais,941.0000000000,1,2018,
2177,Energia produzida fora do SIN,231.7308450000,1,2018,
2178,Hidreletricas exclusive Itaipu,28991.0000000000,2,2018,
2179,Itaipu,7191.0000000000,2,2018,
2180,Oleo Diesel / Combustivel,439.0000000000,2,2018,
2181,Gas Natural,2898.0000000000,2,2018,
2182,Carvao,1015.0000000000,2,2018,
2183,Eolicas,2037.0000000000,2,2018,
2184,Solar Fotovoltaica,141.9702383199,2,2018,
2185,Biomassas,274.0000000000,2,2018,
2186,Nuclear,826.0000000000,2,2018,
2187,Residuos Processos Industriais,843.0000000000,2,2018,
2188,Energia produzida fora do SIN,214.8237640000,2,2018,
2189,Hidreletricas exclusive Itaipu,29851.0000000000,3,2018,
2190,Itaipu,7708.0000000000,3,2018,
2191,Oleo Diesel / Combustivel,671.0000000000,3,2018,
2192,Gas Natural,2858.0000000000,3,2018,
2193,Carvao,1161.0000000000,3,2018,
2194,Eolicas,1960.0000000000,3,2018,
2195,Solar Fotovoltaica,143.5526730000,3,2018,
2196,Biomassas,400.0000000000,3,2018,
2197,Nuclear,713.0000000000,3,2018,
2198,Residuos Processos Industriais,729.0000000000,3,2018,
2199,Energia produzida fora do SIN,259.7406360000,3,2018,
2200,Hidreletricas exclusive Itaipu,23666.7661220000,4,2018,
2201,Itaipu,5512.9247930000,4,2018,
2202,Oleo Diesel / Combustivel,194.6794760000,4,2018,
2203,Gas Natural,4506.0233790000,4,2018,
2204,Carvao,1211.3458470000,4,2018,
2205,Eolicas,4058.8130720000,4,2018,
2206,Solar Fotovoltaica,203.5096460000,4,2018,
2207,Biomassas,995.6839450000,4,2018,
2208,Nuclear,1446.4295710000,4,2018,
2209,Residuos Processos Industriais,880.0287410000,4,2018,
2210,Energia produzida fora do SIN,235.1709420000,4,2018,
2211,Hidreletricas exclusive Itaipu,27445.2026990000,5,2018,
2212,Itaipu,6022.6647470000,5,2018,
2213,Oleo Diesel / Combustivel,153.2523260000,5,2018,
2214,Gas Natural,3010.9760480000,5,2018,
2215,Carvao,982.0361750000,5,2018,
2216,Eolicas,3494.3041830000,5,2018,
2217,Solar Fotovoltaica,197.6089390000,5,2018,
2218,Biomassas,877.7226560000,5,2018,
2219,Nuclear,1494.9588610000,5,2018,
2220,Residuos Processos Industriais,827.5958030000,5,2018,
2221,Energia produzida fora do SIN,222.7990000000,5,2018,
2222,Hidreletricas exclusive Itaipu,29398.7861830000,6,2018,
2223,Itaipu,7090.3476120000,6,2018,
2224,Oleo Diesel / Combustivel,313.9805230000,6,2018,
2225,Gas Natural,2524.9700960000,6,2018,
2226,Carvao,887.4951790000,6,2018,
2227,Eolicas,2515.0863130000,6,2018,
2228,Solar Fotovoltaica,158.9134680000,6,2018,
2229,Biomassas,788.8300940000,6,2018,
2230,Nuclear,1423.8126440000,6,2018,
2231,Residuos Processos Industriais,809.4401940000,6,2018,
2232,Energia produzida fora do SIN,215.6568530000,6,2018,
